industry,customer_count,avg_transaction_value,num_transactions,marketing_spend,customer_satisfaction,churn_rate,fraud_cases,issue_identified,cluster
Telecom,12162,259.621521695968,1047,288136.01292682055,6.010215232692785,0.1997343680411408,45,Fraud Risk,2
Retail,23322,181.74309816647832,377,378024.75270475005,8.513681414830765,0.483574549723216,22,High Customer Churn,2
Healthcare,8999,161.99041412065267,1608,377261.9467569004,4.685216035083575,0.05135134305806945,31,Operational Inefficiency,1
Banking,8219,52.173477938010905,694,82096.13110047745,6.555644438122783,0.41119441025015413,9,High Customer Churn,0
Healthcare,6328,449.9452038790407,1034,86289.24029248752,9.100212378919533,0.17736335946833337,16,Low Sales,0
Healthcare,4621,352.0729213400244,240,40088.32537551743,8.107250614632889,0.42623933273288267,34,High Acquisition Cost,0
Healthcare,25256,78.3767152734317,945,163357.24939444923,2.7448875945353737,0.4959602682572258,34,High Acquisition Cost,0
Retail,45433,51.22205971382749,1107,239386.75093182694,7.600455634285052,0.18084703100375646,2,Fraud Risk,0
Retail,12314,487.93881604699664,1730,498959.4371133374,5.517037226441368,0.07338461944405407,35,Fraud Risk,1
Banking,1652,346.9628242109623,976,218341.7043237439,7.713701270974762,0.08074399401163485,28,Operational Inefficiency,0
E-commerce,17182,220.37891412499593,1829,364490.0813111486,5.450639954699963,0.3817830365651011,48,High Customer Churn,1
E-commerce,42580,356.8308995627767,209,348231.5280049046,2.151623476974726,0.08101156064568689,45,Low Sales,2
E-commerce,37558,383.0392575104764,1175,106218.56537403689,6.129185020203153,0.13760656858197196,26,High Acquisition Cost,0
Banking,16659,394.3818571466141,1738,33961.03996747102,5.4292059315760595,0.11015518839441908,30,High Customer Churn,0
E-commerce,35413,249.38110671346766,712,275273.3420091258,5.661295602772976,0.18428249637518143,33,Low Sales,2
E-commerce,11435,226.34372389992703,1777,351651.2681956657,8.910122082812833,0.04643962182334686,11,High Customer Churn,1
Healthcare,29067,25.293480449072163,812,499134.6361421967,9.053533420356263,0.42980381637955645,36,Fraud Risk,2
Retail,23258,464.74741526808225,1442,182512.4708791795,5.0818339608914656,0.4314716927824868,24,High Acquisition Cost,0
Retail,29287,309.5877816266927,1322,448700.4582301429,5.101588371520795,0.212337120256518,1,Low Sales,1
Healthcare,4688,117.51388985118469,895,194056.56565524728,5.636682629853544,0.30992290882150286,29,Fraud Risk,0
Healthcare,8689,461.4096413222896,828,346258.7956731038,5.676303505008312,0.3245562697431093,43,Operational Inefficiency,2
Healthcare,2379,459.16731284974225,1169,301135.2006059407,9.553484297612014,0.3771364765195051,8,Operational Inefficiency,1
Retail,38011,494.80839889572604,604,31224.502684785475,6.844604206397441,0.26513814289658505,22,Fraud Risk,0
E-commerce,44005,439.54715030670985,1663,43802.27135027796,3.4971129539914956,0.26006466226642616,8,Low Sales,0
Healthcare,28624,498.93650615363106,1637,15278.224413608183,5.783831172585909,0.3193388508908233,19,Low Sales,0
Banking,26964,137.44937029917082,1140,188562.8718740248,6.645012246171846,0.35449371387823997,0,High Acquisition Cost,0
Healthcare,23891,424.2798008956324,414,374171.5191391753,6.757945489125681,0.17987828474433337,38,Fraud Risk,2
Telecom,39379,415.05358822196695,1559,90513.92002540774,6.267288036143644,0.1718815319017194,22,Operational Inefficiency,0
Healthcare,13516,130.8513724259522,1511,304897.21935002843,2.599625391593836,0.14216201800699552,17,Fraud Risk,1
Retail,14886,67.25002352047557,176,147969.75111538355,1.3023387017155672,0.2789348121032468,41,High Customer Churn,2
Healthcare,21307,490.12184656524784,1077,399511.3488696407,4.04058747130169,0.18647628788232848,31,Low Sales,1
Telecom,25843,162.09178472989296,998,400206.0937564805,4.847699391042282,0.27475350117673963,46,High Customer Churn,2
Banking,47484,438.02805942454694,1494,388830.1849083797,1.5562381561847793,0.20893253525519156,8,Operational Inefficiency,1
E-commerce,6912,21.98103424380987,1288,264792.5893316815,8.334706042178615,0.4199997494508038,10,Low Sales,1
Healthcare,22514,30.091907465409058,1732,145860.52148952658,4.096696937592464,0.04583381747527576,0,Operational Inefficiency,0
Telecom,22823,243.61822817425684,1740,405674.8017199241,9.222694715606542,0.29038319086629055,10,Operational Inefficiency,1
Telecom,29797,134.58304828883053,1147,97119.77815992455,2.3896909705803866,0.29205563778772686,32,Operational Inefficiency,0
Banking,7449,351.12381604926287,811,148431.00300418472,1.5124146124358209,0.19802148216396293,29,High Acquisition Cost,0
Retail,2725,291.47087627261806,1158,96054.11454950769,5.340844939476896,0.21630023833594017,4,Operational Inefficiency,0
Healthcare,16870,57.19318277623589,1637,338734.0293918856,2.70216403143136,0.402064366832635,49,Operational Inefficiency,1
Telecom,10304,98.0615822315442,1924,344686.83391732996,9.43659348020075,0.14753011802756408,0,High Customer Churn,1
Banking,8522,206.26364962803885,1967,327992.44642944273,1.0927305860836505,0.4369878577988198,9,High Customer Churn,1
E-commerce,14663,109.08995069860792,953,210722.72609801058,4.713577075531314,0.4492082190259997,12,High Customer Churn,0
Telecom,5784,400.2667266770857,1584,54584.64856470945,9.340729942106515,0.32880345915707604,26,Low Sales,0
Banking,10472,219.7137130655744,1261,456028.94433493546,4.459763860567915,0.38870027971696824,7,High Acquisition Cost,1
Retail,29952,64.84729608439964,1972,256326.8271860579,1.8379835254041468,0.3103442888936993,27,Low Sales,1
Retail,11055,252.4845930906199,1697,206451.23648099028,3.726054485756084,0.2673769657358299,44,High Acquisition Cost,1
Telecom,30508,63.602326909478805,1934,296468.32215790515,5.482093544509901,0.48367209958261254,1,High Acquisition Cost,1
Telecom,13676,81.88990660151225,808,100431.26573045738,2.666365186089998,0.14850093247145746,11,Fraud Risk,0
Healthcare,26192,135.01271937353854,1694,70611.64565691282,5.199055346289357,0.08553396385512493,26,Fraud Risk,0
Banking,25722,432.57329851879507,364,205734.98462168206,8.527088762072538,0.1508678279398325,12,Fraud Risk,2
Telecom,8446,463.8140155198265,432,117474.24357945571,8.853561731769517,0.31116654810592814,21,High Acquisition Cost,0
Healthcare,5725,416.6037100793932,287,125923.69579589645,1.443346612396589,0.1007398846695604,39,High Acquisition Cost,2
Healthcare,21061,180.35706436056668,1186,446793.18645037204,2.4481302224731616,0.4553188811808939,14,Low Sales,1
Telecom,48537,150.7742917322392,919,267725.79270698334,3.4776112219012374,0.21140195632604242,30,High Acquisition Cost,2
Retail,23671,283.5947315793148,1402,244317.1868400588,6.353792657988416,0.42648181036300337,6,Operational Inefficiency,1
Banking,2409,366.48951705589394,1665,346292.3988956557,4.248952829132204,0.1321259068191202,38,Operational Inefficiency,1
Banking,9205,496.81893831688393,1294,476016.3162699861,8.596368221014679,0.1634524939905463,48,High Acquisition Cost,1
Retail,17365,83.15394170188458,1626,60538.289412929225,7.450046814546439,0.039019464614523325,34,Operational Inefficiency,0
Telecom,1256,43.66015953142613,1656,417599.6107190823,1.904104208021574,0.13630616917093125,6,High Acquisition Cost,1
Banking,16704,353.29082671773006,398,294089.49403458374,6.62101752260882,0.2502537712920177,11,Fraud Risk,2
Telecom,30902,419.4683760818747,300,77351.85013685944,2.017113628122806,0.4736070896843887,13,High Acquisition Cost,0
Telecom,36758,426.24741433588315,1258,152088.91275105087,3.2953210267281405,0.20056245720683413,33,Fraud Risk,0
Healthcare,2195,345.6625035570371,371,243768.90115004606,2.6008357018080526,0.3234745009468395,38,High Customer Churn,2
Retail,35012,477.9275859772098,634,347132.6865658244,2.5575575428063444,0.2195779575597061,47,Operational Inefficiency,2
Telecom,12415,265.2822865014017,1565,125090.47339195885,6.547559722991733,0.0329280068762912,8,High Customer Churn,0
E-commerce,40534,458.631103201382,1210,269765.01365645695,6.072444302987454,0.2567309866893843,32,Operational Inefficiency,1
Retail,22686,484.54982575593107,130,343912.45557085157,2.584253375089542,0.04229768688492122,11,High Customer Churn,2
Banking,12662,426.6355793614917,1244,227126.67166951558,9.911555248765886,0.44301296305279264,33,High Acquisition Cost,0
Healthcare,49978,168.6841103641379,168,432197.85075448704,4.796530591314644,0.37898811135594784,26,High Customer Churn,2
Banking,29743,114.18351256174174,1769,435382.25590600015,1.8736239533944297,0.19553922091365944,21,Operational Inefficiency,1
Banking,33161,283.09763119127285,982,237992.15273202065,2.0851211525960363,0.323707146433732,17,Low Sales,0
Retail,44081,237.44708018249045,1060,486598.22665240534,6.255043423539353,0.06489379610353273,45,Operational Inefficiency,1
Banking,3402,441.3240042525118,926,42414.62074069642,9.811624630451256,0.3542519436116989,43,Low Sales,0
Telecom,14275,68.01520211223378,1619,6664.377269853628,6.14755991457278,0.41313888040582003,17,High Acquisition Cost,0
Banking,29182,143.71522942952893,1023,193430.79058293992,9.541373289549735,0.4126553677837349,36,Operational Inefficiency,0
Healthcare,15915,380.86349336898013,1269,302543.0453793921,4.997195656822241,0.14929599836842136,6,High Customer Churn,1
Healthcare,1909,65.59358958910983,1083,316454.0779375821,4.922569932868108,0.13923563568564506,3,High Acquisition Cost,1
E-commerce,49574,173.9669187304161,1456,240840.63946544516,5.50006623384294,0.26548486707231245,44,Operational Inefficiency,1
Healthcare,1372,205.8345891459119,580,66817.24005411984,7.276829123399997,0.4842083593456257,15,High Acquisition Cost,0
Banking,23620,318.8450223500912,1386,89396.27328500764,4.308543698061994,0.4610562590269818,21,Low Sales,0
Healthcare,35112,95.90366994529501,392,426813.25200674456,8.774974294110613,0.18622285606043107,47,High Acquisition Cost,2
Retail,9515,433.0901553678606,1552,434616.0102109343,1.2635324629133162,0.39211645802969164,35,High Customer Churn,1
Healthcare,3431,234.82027302381164,185,338579.7762410565,4.957877755255981,0.46144570440481414,19,Operational Inefficiency,2
Telecom,22054,460.1704217026671,1139,333787.89627804677,5.598926649819261,0.13785396820162646,30,Low Sales,1
Retail,33624,244.57755854428717,827,300852.6533737647,6.463290144367866,0.4168448683054405,32,High Acquisition Cost,2
E-commerce,11585,152.019324291552,727,105448.31342248416,3.4846472112927693,0.14126885718549653,12,Fraud Risk,0
Telecom,49230,88.07783777008395,217,216984.09662865207,4.8473197388725175,0.1782082416847332,19,Low Sales,2
Banking,32958,21.79764546141671,369,349467.8524743725,5.36083975192651,0.10742213851686953,40,Low Sales,2
Banking,2695,275.4355927927211,1518,270939.8746416526,7.1821898081489195,0.25846910154562963,41,High Customer Churn,1
Banking,35675,71.43521452492324,1078,14197.265357274093,7.9618976626223255,0.4232223381880082,37,High Customer Churn,0
Telecom,34787,208.02932654296555,954,477010.6193264487,7.640445946094085,0.268745547343401,21,High Acquisition Cost,2
Telecom,45225,302.85044539380164,261,423183.946023211,4.0742474706062675,0.07048560474961779,38,Fraud Risk,2
Telecom,2403,152.32923051329612,799,133969.78198432023,9.995054706927672,0.13337020679131328,22,Low Sales,0
Retail,18810,104.10766033573532,1227,310147.1729073166,8.637987806084615,0.2858023149678561,47,High Acquisition Cost,1
Retail,9855,391.866378852484,1776,462003.4949454529,3.3402103583047205,0.2957618532295745,48,Fraud Risk,1
Banking,39636,474.45976269517786,266,52525.45099625743,2.7559522510554477,0.2926838927369862,32,High Acquisition Cost,0
Healthcare,11839,68.21140057374367,399,253999.5929943668,3.826191255250514,0.04773171132804582,40,Low Sales,2
Banking,1010,94.68335570480377,127,230840.2977939158,5.071103676996804,0.3793109873910296,29,High Acquisition Cost,2
E-commerce,40098,480.80607548130496,1547,208051.4776153485,8.657194404876524,0.4556198175046132,13,High Customer Churn,1
Retail,48829,38.13642646987822,1907,418616.36140199786,8.00526037415081,0.260154284387651,46,High Customer Churn,1
Telecom,10230,489.26352154422665,661,193419.8426152414,8.661215111552885,0.3622263505182128,35,Operational Inefficiency,2
Retail,41232,22.22935188079461,982,36513.349954298756,3.447614034192956,0.4578675910979101,7,Fraud Risk,0
Telecom,48514,439.36095471263906,255,37589.682371329734,6.341151002066526,0.32488514992452777,46,Low Sales,0
E-commerce,36771,167.51608687411976,1447,26158.580229681447,3.54924156049637,0.34041960497121504,21,Fraud Risk,0
E-commerce,30256,470.5226519251023,1471,207526.98382764842,1.9812084464754383,0.36348816255813776,3,High Customer Churn,1
Retail,26651,172.13373854508103,1244,360611.10746068816,7.157779691272125,0.13764620121249194,34,Low Sales,1
Telecom,33383,334.06703433634686,751,105842.61865560515,2.286977960758949,0.2955121586112454,7,Operational Inefficiency,0
E-commerce,40963,58.415633487649586,1651,325001.91761361697,7.009279855358243,0.42266580612678356,33,High Customer Churn,1
Banking,14662,136.3183094977947,920,345108.79369133356,6.831678744148682,0.15511973782776783,21,High Customer Churn,2
Banking,14739,391.3660863100404,660,131325.05138772097,8.292235999816153,0.4496135448024615,24,Fraud Risk,0
Telecom,49356,273.76920976583347,1287,302276.03975001146,2.2559914410720796,0.3139871553851597,24,High Acquisition Cost,1
Retail,2789,465.4251496577815,1185,344009.82831328944,8.051321336579297,0.21735567720219756,39,Fraud Risk,1
E-commerce,20420,225.80067600385004,1463,235973.74328705223,9.993488733516134,0.31535965108614356,39,High Customer Churn,1
Retail,24761,437.5099355906831,1789,171674.71565364706,8.659382037273119,0.20691135378764744,16,Fraud Risk,1
Banking,41366,235.498609989554,411,311480.01802929206,7.766308686948996,0.42063744490560556,15,High Acquisition Cost,2
E-commerce,38606,490.0391737769529,475,489034.3082273882,6.959488192252368,0.24633610423312258,47,Operational Inefficiency,2
Retail,39640,480.7205030714608,1469,216286.49763764415,4.796033362168865,0.451594546279625,47,Low Sales,1
Healthcare,45135,177.98561866691855,249,198908.87266113493,7.57450151102442,0.25980595961543496,38,High Customer Churn,2
Telecom,38067,445.24336180006554,684,234812.1167009261,7.517602316264079,0.3335805109223197,14,Fraud Risk,2
Telecom,18357,426.85345962351164,680,42728.10475529887,6.683484544185594,0.4988947662933568,16,High Customer Churn,0
Healthcare,40851,121.12659071723016,1076,278815.82343733805,8.166505404680457,0.08201326209418516,34,Low Sales,1
Banking,39262,319.65939237596945,276,167705.2066725455,5.038874995841512,0.3709972828793688,32,Fraud Risk,2
E-commerce,12317,54.88751148311113,453,65103.95055397493,2.0912744091915156,0.07804739167880743,39,Operational Inefficiency,0
Telecom,22534,421.6211458800616,613,235797.0868530998,6.031609548483137,0.42104451922455416,38,Low Sales,2
Healthcare,26734,103.78202408167834,408,6675.0733541188265,3.3853917584020836,0.3022621567693857,17,High Acquisition Cost,0
Healthcare,36897,53.991056665166965,218,203883.69635556568,4.459897876862351,0.469698184697165,29,High Acquisition Cost,2
Banking,33872,212.10516585862936,1642,57338.95762359299,1.156734135471034,0.4343187349529855,22,High Customer Churn,0
Banking,41201,296.92262652782887,866,17024.88818289124,4.44511529126095,0.04668729835972348,36,High Acquisition Cost,0
Retail,8689,430.3601401086901,1095,413115.14789102855,8.279209955219091,0.07727824542264185,46,Fraud Risk,1
Telecom,4567,487.6364122504335,1072,458543.15762490424,5.884501302444294,0.30457375501734435,6,High Acquisition Cost,1
Retail,21732,230.95640603353456,1015,107798.95093775779,1.0882047424057393,0.2639741735716167,9,Operational Inefficiency,0
Healthcare,21774,49.0145230329297,577,271952.64059795934,5.228594382158626,0.09259691400058784,15,Fraud Risk,2
E-commerce,24195,379.5754779324179,1537,142589.28777983753,3.623064828808667,0.0733860218531084,27,High Customer Churn,0
E-commerce,38412,291.28316298748996,686,249320.83214273019,5.29795589857454,0.2863554838863904,22,High Customer Churn,2
